operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,lat,lon
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6254543,-58.4161104",112000.0,USD,1698188.8,112000.0,70.0,70.0,1600.0,1600.0,,,,http://almagro.properati.com.ar/xxgz_venta_departamentos_almagro_luminoso_zarlenga-inmobiliaria_bcl,-34.6254543,-58.4161104
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5675671,-58.4733152",85000.0,USD,1288804.0,85000.0,34.0,34.0,2500.0,2500.0,,1.0,,http://coghlan.properati.com.ar/11x7m_venta_departamentos_coghlan_jardin_luminoso_garage_estrenar_desarrollista-com,-34.5675671,-58.4733152
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6188022,-58.3876241",150000.0,USD,2274360.0,150000.0,85.0,83.0,1764.705882,1807.228916,1.0,,900.0,http://san-cristobal.properati.com.ar/11vqk_venta_departamentos_san-cristobal_balcon_toilette_lujoso_dependencias_impecable_placard_lepore-propiedades,-34.6188022,-58.3876241
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.599277,-58.420179",86500.0,USD,1311547.6,86500.0,,46.0,,1880.434783,,2.0,,http://almagro.properati.com.ar/12e5b_venta_departamentos_almagro_balcon_lavadero_subte-linea-b_re-max-splendid,-34.599277,-58.420179
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6039192,-58.4556556",92400.0,USD,1401005.76,92400.0,44.0,44.0,2100.0,2100.0,11.0,1.0,1300.0,http://villa-crespo.properati.com.ar/10jge_venta_departamentos_villa-crespo_gimnasio_lavadero_parrilla_piscina_sum_kitchinete_garage_amoblado_amenities_placard_estrenar_daniel-cohen-imach,-34.6039192,-58.4556556
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.618893,-58.461994",110000.0,USD,1667864.0,110000.0,,62.0,,1774.193548,,2.0,,http://flores.properati.com.ar/11ux8_venta_departamentos_flores_patio_lujoso_placard_estrenar_re-max-bur-oacute,-34.618893,-58.461994
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6148993692,-58.4096918347",122000.0,USD,1849812.8,122000.0,65.0,60.0,1876.923077,2033.333333,2.0,,3000.0,http://san-cristobal.properati.com.ar/12v5t_venta_departamentos_san-cristobal_urquiza-gral-_380_balcon_lavadero_luminoso_garage_placard_subte-linea-a_subte-linea-h_lepore-propiedades,-34.6148993692,-58.4096918347
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5590314,-58.456366",94500.0,USD,1432846.8,94500.0,,,,,,,,http://belgrano.properati.com.ar/yjol_venta_departamentos_belgrano_balcon_lavadero_pampa-propiedades,-34.5590314,-58.456366
sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.567984,-58.4337562",271000.0,USD,4109010.4,271000.0,80.0,72.0,3387.5,3763.888889,,2.0,,http://las-canitas.properati.com.ar/zt4s_venta_departamentos_las-canitas_balcon_luminoso_placard_nucifora-propiedades_crr,-34.567984,-58.4337562
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.583263,-58.431945",170000.0,USD,2577608.0,170000.0,,52.0,,3269.230769,,2.0,,http://palermo.properati.com.ar/12dhz_venta_departamentos_palermo_balcon_baulera_gimnasio_piscina_sum_terraza_toilette_luminoso_lujoso_electrogeno_amenities_impecable_placard_aire-acondicionado_subte-linea-d_re-max-total-v,-34.583263,-58.431945
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5750392,-58.4717864",235000.0,USD,3563164.0,235000.0,81.0,62.0,2901.234568,3790.322581,,3.0,,http://belgrano.properati.com.ar/uxib_venta_departamentos_belgrano,-34.5750392,-58.4717864
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5526272,-58.4546542",165000.0,USD,2501796.0,165000.0,51.0,43.0,3235.294118,3837.209302,,2.0,,http://belgrano.properati.com.ar/10grx_venta_departamentos_belgrano_balcon_suite_hidromasaje_parrilla_toilette_luminoso_estrenar_losa-radiante_meet-invest-re,-34.5526272,-58.4546542
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5954806,-58.4410775",73500.0,USD,1114436.4,73500.0,37.0,,1986.486486,,,1.0,,http://villa-crespo.properati.com.ar/vdsl_venta_departamentos_villa-crespo,-34.5954806,-58.4410775
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5707228,-58.4801833",170000.0,USD,2577608.0,170000.0,,48.0,,3541.666667,2.0,3.0,,http://villa-urquiza.properati.com.ar/pamb_venta_departamentos_villa-urquiza,-34.5707228,-58.4801833
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6114169,-58.3833629",84000.0,USD,1273641.6,84000.0,50.0,50.0,1680.0,1680.0,,3.0,,http://monserrat.properati.com.ar/xoix_venta_departamentos_monserrat_lavadero,-34.6114169,-58.3833629
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6006047,-58.4313315",90000.0,USD,1364616.0,90000.0,38.0,38.0,2368.421053,2368.421053,,2.0,,http://villa-crespo.properati.com.ar/12w4t_venta_departamentos_villa-crespo_luminoso_garage_subte-linea-b_migliorisi-propiedades_cy3,-34.6006047,-58.4313315
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564511,-58.464647",341521.0,USD,5178278.01,341521.0,129.0,122.0,2647.449612,2799.352459,,4.0,,http://belgrano.properati.com.ar/y78i_venta_departamentos_belgrano_dependencias_landing-propiedades,-34.564511,-58.464647
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5751543197,-58.4383160847",140000.0,USD,2122736.0,140000.0,65.0,55.0,2153.846154,2545.454545,,,,http://palermo.properati.com.ar/vuqy_venta_departamentos_palermo,-34.5751543197,-58.4383160847
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5881967,-58.5014288",99000.0,USD,1501077.6,99000.0,47.0,41.0,2106.382979,2414.634146,8.0,1.0,,http://villa-pueyrredon.properati.com.ar/ufgb_venta_departamentos_villa-pueyrredon,-34.5881967,-58.5014288
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.605237,-58.424402",95000.0,USD,1440428.0,95000.0,,40.0,,2375.0,,2.0,,http://almagro.properati.com.ar/115qx_venta_departamentos_almagro_lavadero_sum_re-max-ayres,-34.605237,-58.424402
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.622597,-58.4637637",155000.0,USD,2350172.0,155000.0,60.0,55.0,2583.333333,2818.181818,,3.0,1500.0,http://flores.properati.com.ar/ysfx_venta_departamentos_flores_balcon_baulera_lavadero_parrilla_piscina_luminoso_garage_placard_grupo-mega-flores,-34.622597,-58.4637637
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.606622,-58.384362",147000.0,USD,2228872.8,147000.0,,83.0,,1771.084337,1.0,3.0,,http://monserrat.properati.com.ar/11ybh_venta_departamentos_san-nicolas_patio_luminoso_re-max-cosmopolita,-34.606622,-58.384362
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5893031,-58.5050324",156000.0,USD,2365334.4,156000.0,65.0,57.0,2400.0,2736.842105,,3.0,1608.0,http://villa-pueyrredon.properati.com.ar/xr81_venta_departamentos_villa-urquiza_balcon_terraza_luminoso_garage_impecable_placard,-34.5893031,-58.5050324
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.606709,-58.466095",79000.0,USD,1197829.6,79000.0,43.0,40.0,1837.209302,1975.0,,2.0,,http://paternal.properati.com.ar/12ovq_venta_departamentos_paternal_balcon_lavadero_patio_luminoso_vista_electrogeno_placard_centenari-propiedades,-34.606709,-58.466095
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.624235218,-58.3696383829",110000.0,USD,1667864.0,110000.0,77.0,50.0,1428.571429,2200.0,7.0,2.0,,http://san-telmo.properati.com.ar/yopv_venta_departamentos_san-telmo_avenida-juan-de-garay_suite_gimnasio_piscina_luciano-cazenave-inversiones-inmobiliarias,-34.624235218,-58.3696383829
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.5961219,-58.4255006",158000.0,USD,2395659.2,158000.0,75.0,64.0,2106.666667,2468.75,1.0,3.0,100.0,http://almagro.properati.com.ar/ytzo_venta_departamentos_almagro_balcon_toilette_vestidor_luminoso_placard_bertolotti,-34.5961219,-58.4255006
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.572892,-58.482349",249000.0,USD,3775437.6,249000.0,,93.0,,2677.419355,6.0,4.0,,http://villa-urquiza.properati.com.ar/11ocs_venta_departamentos_villa-urquiza_balcon_lavadero_luminoso_garage_estrenar_re-max-premium,-34.572892,-58.482349
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6231484,-58.4471452",146000.0,USD,2213710.4,146000.0,77.0,74.0,1896.103896,1972.972973,,3.0,2357.0,http://caballito.properati.com.ar/x8ii_venta_departamentos_caballito,-34.6231484,-58.4471452
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.602288,-58.45364",158000.0,USD,2395659.2,158000.0,,87.0,,1816.091954,6.0,2.0,,http://villa-crespo.properati.com.ar/118qg_venta_departamentos_paternal_jardin_toilette_re-max-oeste,-34.602288,-58.45364
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6416277,-58.5010498",92000.0,USD,1394940.8,92000.0,42.0,42.0,2190.47619,2190.47619,,,,http://villa-luro.properati.com.ar/yijj_venta_departamentos_villa-luro_balcon_parrilla_piscina_luminoso_lujoso_garage_estrenar_niro-brokers,-34.6416277,-58.5010498
sell,apartment,|Argentina|Capital Federal|Floresta|,"-34.630895,-58.485825",219000.0,USD,3320565.6,219000.0,,148.0,,1479.72973,7.0,4.0,,http://floresta.properati.com.ar/11me4_venta_departamentos_floresta_balcon_lavadero_terraza_toilette_luminoso_dependencias_garage_placard_re-max-ra-iacute-ces,-34.630895,-58.485825
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6325264,-58.4095956",92000.0,USD,1394940.8,92000.0,68.0,45.0,1352.941176,2044.444444,,,,http://parque-patricios.properati.com.ar/10sqm_venta_departamentos_parque-patricios_balcon_lavadero_terraza_toilette_placard_estrenar_mb-inmobiliaria-s-a,-34.6325264,-58.4095956
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6207818,-58.3985397",99000.0,USD,1501077.6,99000.0,50.0,46.0,1980.0,2152.173913,,,,http://balvanera.properati.com.ar/12mdq_venta_departamentos_balvanera_balcon_aire-acondicionado_subte-linea-e_subte-linea-h_inmobiliaria-calot,-34.6207818,-58.3985397
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.56404,-58.43864",250000.0,USD,3790600.0,250000.0,,77.0,,3246.753247,11.0,3.0,,http://belgrano.properati.com.ar/10vj5_venta_departamentos_palermo_balcon_lavadero_luminoso_vista_lujoso_electrogeno_garage_impecable_aire-acondicionado_losa-radiante_doble-circulacion_re-max-liberty,-34.56404,-58.43864
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.6001061,-58.3793374",112000.0,USD,1698188.8,112000.0,72.0,72.0,1555.555556,1555.555556,,4.0,,http://san-nicolas.properati.com.ar/xx1n_venta_departamentos_san-nicolas_luminoso_lexinton-propiedades_cbn,-34.6001061,-58.3793374
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.615972,-58.430083",120000.0,USD,1819488.0,120000.0,42.0,37.0,2857.142857,3243.243243,,1.0,,http://caballito.properati.com.ar/11xuf_venta_departamentos_caballito_baulera_garage_placard_geraci-propiedades,-34.615972,-58.430083
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5982958,-58.4173784",285000.0,USD,4321284.0,285000.0,95.0,,3000.0,,,3.0,,http://palermo.properati.com.ar/xgad_venta_departamentos_palermo,-34.5982958,-58.4173784
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6186189608,-58.3985753659",57500.0,USD,871838.0,57500.0,28.0,26.0,2053.571429,2211.538462,,1.0,,http://congreso.properati.com.ar/10n8v_venta_departamentos_congreso_balcon_hidromasaje_lavadero_parrilla_garage_amoblado_reynolds-propiedades_c8g,-34.6186189608,-58.3985753659
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.574731,-58.478951",189000.0,USD,2865693.6,189000.0,,84.0,,2250.0,,3.0,,http://villa-urquiza.properati.com.ar/uv6f_venta_departamentos_villa-pueyrredon,-34.574731,-58.478951
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.5981092,-58.4975629",95000.0,USD,1440428.0,95000.0,57.0,49.0,1666.666667,1938.77551,,3.0,,http://villa-del-parque.properati.com.ar/11tv5_venta_departamentos_villa-del-parque_balcon_lavadero_luminoso_inmobinet,-34.5981092,-58.4975629
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602148,-58.426806",116000.0,USD,1758838.4,116000.0,,47.0,,2468.085106,,2.0,,http://almagro.properati.com.ar/11zii_venta_departamentos_almagro_piscina_terraza_garage_amenities_placard_re-max-liberty-ii,-34.602148,-58.426806
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6335163,-58.4229282",85000.0,USD,1288804.0,85000.0,43.0,43.0,1976.744186,1976.744186,,,,http://boedo.properati.com.ar/p2rm_venta_departamentos_boedo,-34.6335163,-58.4229282
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5955943,-58.4156288",115000.0,USD,1743676.0,115000.0,35.0,0.0,3285.714286,,,1.0,1520.0,http://palermo.properati.com.ar/xzsp_venta_departamentos_palermo_balcon_lavadero_piscina_sauna_aire-acondicionado_maure-propiedades,-34.5955943,-58.4156288
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5733973,-58.421747",390000.0,USD,5913336.0,390000.0,105.0,105.0,3714.285714,3714.285714,,3.0,1.0,http://palermo.properati.com.ar/12n0k_venta_departamentos_palermo_baulera_suite_gimnasio_lavadero_piscina_toilette_luminoso_dependencias_electrogeno_garage_amenities_subte-linea-d_covello-propiedades_9ij,-34.5733973,-58.421747
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6285036,-58.4271703",71500.0,USD,1084111.6,71500.0,42.0,42.0,1702.380952,1702.380952,6.0,2.0,510.0,http://caballito.properati.com.ar/104dx_venta_departamentos_caballito_lavadero_merchan-gluck-negocios-inmobiliarios-srl,-34.6285036,-58.4271703
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5413289,-58.473409",37983.0,USD,575913.43,37983.0,60.0,47.0,633.05,808.1489362,5.0,2.0,,http://nunez.properati.com.ar/107x7_venta_departamentos_nunez_terraza_garage_aire-acondicionado_eduardo-bertolotti-propiedades,-34.5413289,-58.473409
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.619496,-58.464089",117700.0,USD,1784614.48,117700.0,,,,,6.0,2.0,,http://flores.properati.com.ar/ocr1_venta_departamentos_flores_gavilan_800,-34.619496,-58.464089
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.636739,-58.498882",110000.0,USD,1667864.0,110000.0,,41.0,,2682.926829,,3.0,,http://villa-luro.properati.com.ar/114uj_venta_departamentos_velez-sarsfield_lavadero_garage_impecable_re-max-urbana,-34.636739,-58.498882
sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.603933,-58.376359",120000.0,USD,1819488.0,120000.0,,67.0,,1791.044776,,4.0,,http://centro-microcentro.properati.com.ar/12e5f_venta_departamentos_centro-microcentro_toilette_dependencias_impecable_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_re-max-splendid,-34.603933,-58.376359
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5613677,-58.4458734",390000.0,USD,5913336.0,390000.0,148.0,139.0,2635.135135,2805.755396,,4.0,6200.0,http://belgrano.properati.com.ar/y2vq_venta_departamentos_belgrano_suite_lujoso_garage_silvia-galceran-propiedades_cci,-34.5613677,-58.4458734
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5990666,-58.4134843",90000.0,USD,1364616.0,90000.0,40.0,40.0,2250.0,2250.0,,2.0,,http://palermo.properati.com.ar/12tzf_venta_departamentos_palermo_lavadero_luminoso_subte-linea-b_migliorisi-propiedades_dkd,-34.5990666,-58.4134843
sell,apartment,|Argentina|Capital Federal|Parque Chacabuco|,"-34.6421604,-58.423024",85000.0,USD,1288804.0,85000.0,51.0,47.0,1666.666667,1808.510638,4.0,2.0,,http://parque-chacabuco.properati.com.ar/jmf5_venta_departamento_parque-chacabuco_la-plata-av-_2300,-34.6421604,-58.423024
sell,apartment,|Argentina|Capital Federal|Barracas|,,95000.0,USD,1440428.0,95000.0,185.0,98.0,513.5135135,969.3877551,,5.0,,http://barracas.properati.com.ar/11hci_venta_departamentos_barracas_lavadero_parrilla_patio_terraza_di-mitrio-inmobiliaria_90i,,
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5949497,-58.4054197",245000.0,USD,3714788.0,245000.0,135.0,127.0,1814.814815,1929.133858,,4.0,4000.0,http://barrio-norte.properati.com.ar/y6rd_venta_departamentos_barrio-norte_balcon_lavadero_toilette_losa-radiante_lexinton-propiedades_937,-34.5949497,-58.4054197
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6036844,-58.3815591",105000.0,USD,1592052.0,105000.0,37.0,37.0,2837.837838,2837.837838,,2.0,1700.0,http://villa-crespo.properati.com.ar/zgrx_venta_departamentos_villa-crespo_placard_goldstein-propiedades-srl_9yp,-34.6036844,-58.3815591
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.643906,-58.449025",58000.0,USD,879419.2,58000.0,,59.0,,983.0508475,7.0,4.0,,http://flores.properati.com.ar/10ti4_venta_departamentos_palermo_balcon_luminoso_garage_re-max-cosmopolita,-34.643906,-58.449025
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6176481,-58.4619167",1648669.0,ARS,1644093.14,108432.25,50.0,45.0,2168.645,36637.08889,,1.0,,http://caballito.properati.com.ar/zsi7_venta_departamentos_caballito_balcon_nucifora-propiedades_crr,-34.6176481,-58.4619167
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5973156703,-58.3966103021",250000.0,USD,3790600.0,250000.0,100.0,100.0,2500.0,2500.0,,3.0,5000.0,http://barrio-norte.properati.com.ar/r9hk_venta_departamentos_barrio-norte,-34.5973156703,-58.3966103021
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6129329,-58.3904016",68000.0,USD,1031043.2,68000.0,,28.0,,2428.571429,,,,http://monserrat.properati.com.ar/eeu5_venta_departamento_monserrat,-34.6129329,-58.3904016
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.552094,-58.457029",340000.0,USD,5155216.0,340000.0,,140.0,,2428.571429,,4.0,,http://nunez.properati.com.ar/10bqm_venta_departamentos_nunez_balcon_suite_lavadero_parrilla_piscina_sum_toilette_luminoso_garage_amenities_re-max-buro-ii,-34.552094,-58.457029
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5731012,-58.4611833",265000.0,USD,4018036.0,265000.0,80.0,80.0,3312.5,3312.5,,3.0,4600.0,http://belgrano.properati.com.ar/z2qp_venta_departamentos_belgrano_balcon_baulera_toilette_luminoso_dependencias_garage_belga-inmobiliaria,-34.5731012,-58.4611833
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5583606,-58.4481081",79000.0,USD,1197829.6,79000.0,35.0,35.0,2257.142857,2257.142857,2.0,,,http://belgrano.properati.com.ar/w0w0_venta_departamentos_belgrano_montaneses_2000,-34.5583606,-58.4481081
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.586418,-58.504636",81360.0,USD,1233612.86,81360.0,,36.0,,2260.0,1.0,1.0,,http://villa-pueyrredon.properati.com.ar/zkyi_venta_departamentos_villa-pueyrredon_balcon_garage_amoblado_devoto,-34.586418,-58.504636
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.5999156234,-58.4160662693",83000.0,USD,1258479.2,83000.0,31.0,27.0,2677.419355,3074.074074,,1.0,550.0,http://almagro.properati.com.ar/vrvf_venta_departamentos_almagro,-34.5999156234,-58.4160662693
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5801265,-58.425019",108000.0,USD,1637539.2,108000.0,42.0,38.0,2571.428571,2842.105263,,2.0,2225.0,http://palermo.properati.com.ar/12ipn_venta_departamentos_palermo_balcon_placard_aire-acondicionado_subte-linea-d_cabildo-500,-34.5801265,-58.425019
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.61098,-58.417856",128260.0,USD,1944729.42,128260.0,53.0,48.0,2420.0,2672.083333,,2.0,,http://almagro.properati.com.ar/u70n_venta_departamentos_almagro,-34.61098,-58.417856
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5972961,-58.4481783",150000.0,USD,2274360.0,150000.0,95.0,110.0,1578.947368,1363.636364,,5.0,,http://villa-crespo.properati.com.ar/10rgs_venta_departamentos_villa-crespo_balcon_ruiz-hijos-estudio-inmobiliario,-34.5972961,-58.4481783
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5978249,-58.416439",136000.0,USD,2062086.4,136000.0,50.0,45.0,2720.0,3022.222222,,1.0,1000.0,http://barrio-norte.properati.com.ar/11s88_venta_departamentos_barrio-norte_asempro_dcw,-34.5978249,-58.416439
